image_urls,station_url,genre,images,name
http://resources.live24.gr/resources/images/stations/ac92d8d3-c169-48ce-9a5d-2c2c731d88f9.png,/radio/generic.jsp?sid=2829,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/ac92d8d3-c169-48ce-9a5d-2c2c731d88f9.png', 'checksum': '0f08282c1ea1596aae3e529ecd756992', 'path': 'full/a70ad4e1c22436d4688a14878a58559064cb65e5.jpg'}]",Radio Greek.de 
http://resources.live24.gr/resources/images/stations/c5a0ddd9-0206-45fe-86e3-ab15be5b351e.png,/radio/generic.jsp?sid=3017,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/c5a0ddd9-0206-45fe-86e3-ab15be5b351e.png', 'checksum': '19ccf94897840423f4e06180bdd34dc1', 'path': 'full/9d85fe88aa77b307f61589068cd510d6525ad4f9.jpg'}]",FRED Film Radio gr 
http://resources.live24.gr/resources/images/stations/bfa57f89-d7a4-4902-b02f-835feff5da39.jpg,/radio/generic.jsp?sid=2664,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/bfa57f89-d7a4-4902-b02f-835feff5da39.jpg', 'checksum': '45b49d5e4fcc81a209dd60e9c4fbfc2a', 'path': 'full/3d13d9e62dadf93a8cad4afb305b4b5821fdaf62.jpg'}]",Radio Asymi 
http://resources.live24.gr/resources/images/stations/d0049111-5c37-4e6f-a8a2-321315a02783.png,/radio/generic.jsp?sid=2388,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/d0049111-5c37-4e6f-a8a2-321315a02783.png', 'checksum': '417af857b84d4bb178f273d0f61451d0', 'path': 'full/d0a10ddad519f931bdb7b2c917bb88ea5cbfe261.jpg'}]",FM Hannover 
http://resources.live24.gr/resources/images/stations/63e0cff0-4858-4f40-b80f-de5907fd144e.png,/radio/generic.jsp?sid=2686,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/63e0cff0-4858-4f40-b80f-de5907fd144e.png', 'checksum': 'e17a0d69734fb2115b38c69815b95683', 'path': 'full/d6a8aa157692204a4227cbbc94f7ec0cc8c64ebb.jpg'}]",Hellenic Radio 
http://resources.live24.gr/resources/images/stations/cbfb57eb-9e1d-4f71-a76c-cb0b31d61a51.jpg,/radio/greekpulse.jsp,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/cbfb57eb-9e1d-4f71-a76c-cb0b31d61a51.jpg', 'checksum': 'a04b1772aa3e421551976ec10c17efa0', 'path': 'full/9fb7648277dccdbc39fddfa11dcb3fcbd30f3078.jpg'}]",Greek Pulse Radio 
http://resources.live24.gr/resources/images/stations/a7f1dbb3-fd5e-480f-a1fc-853024aa1fff.jpg,/radio/generic.jsp?sid=1797,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/a7f1dbb3-fd5e-480f-a1fc-853024aa1fff.jpg', 'checksum': '8da762b8435dc0faed8ec2a60b7b4731', 'path': 'full/48b4cca3edd013421d2e68908169f4b3b4284ae4.jpg'}]",Fox Radio 
http://resources.live24.gr/resources/images/stations/53bae3ee-c481-4943-b4d7-b2530dc87b1d.png,/radio/generic.jsp?sid=2564,'Εντεχνα,"[{'url': 'http://resources.live24.gr/resources/images/stations/53bae3ee-c481-4943-b4d7-b2530dc87b1d.png', 'checksum': '4f6f4b553049f38063ce38de4f4a329e', 'path': 'full/8ae91b21675f3db1decad9c647a3cbabcde829b9.jpg'}]",E.R.O Radio 3 
http://resources.live24.gr/resources/images/stations/01c613d8-8843-44f8-ab70-268346dcc791.png,/radio/generic.jsp?sid=2563,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/01c613d8-8843-44f8-ab70-268346dcc791.png', 'checksum': '4f6f4b553049f38063ce38de4f4a329e', 'path': 'full/71c774c5d530a93aad7531ff8547a384007d7e78.jpg'}]",E.R.O Radio 2 
http://resources.live24.gr/resources/images/stations/bc227f6e-370c-424b-9c10-cafc32867617.png,/radio/generic.jsp?sid=1799,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/bc227f6e-370c-424b-9c10-cafc32867617.png', 'checksum': 'da5a4f1a65308004c1689832a0947001', 'path': 'full/5581e2ccedbddbd58e51f3116251edffbd99f3b2.jpg'}]",DeeJay Radio 
http://resources.live24.gr/resources/images/stations/72ce3ebf-05fb-4b11-adfd-e61b01f10d3e.jpg,/radio/generic.jsp?sid=2920,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/72ce3ebf-05fb-4b11-adfd-e61b01f10d3e.jpg', 'checksum': 'cf1a8c9d1b94efebd1a8ca1b2dd47f99', 'path': 'full/1dcf4705aa33d86c98b186414d974ea990031dca.jpg'}]",Boo Radio 
http://resources.live24.gr/resources/images/stations/b0b975ae-c2c7-4c9e-9df3-c977e8cc21a1.png,/radio/generic.jsp?sid=3110,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/b0b975ae-c2c7-4c9e-9df3-c977e8cc21a1.png', 'checksum': 'cae21123eb9bbf7857cc0f63b2fd60eb', 'path': 'full/3576347a7c10cfc6a5e10a5fe84b67b1c79b77c1.jpg'}]",Ηephaestus Radio 
http://resources.live24.gr/resources/images/stations/7deacdc6-259c-443c-b35e-3c3dbc2a46d2.png,/radio/generic.jsp?sid=3052,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/7deacdc6-259c-443c-b35e-3c3dbc2a46d2.png', 'checksum': 'cef6ff6ddf43017844eeefbc51fcc2a0', 'path': 'full/7dba7567851e6360815c190879a6cf3961bc5a36.jpg'}]",Avelia FM 
http://resources.live24.gr/resources/images/stations/f9d60661-dc03-4592-9fa8-9af58b1d9c0a.jpg,/radio/generic.jsp?sid=2973,Παραδοσιακά Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/f9d60661-dc03-4592-9fa8-9af58b1d9c0a.jpg', 'checksum': '8ff30f80d38718ccb3f125d571821514', 'path': 'full/c33547a493b3aac0c6dee5f2173d1d8c6e949b8c.jpg'}]",Ράδιο Μελωδία 
http://resources.live24.gr/resources/images/stations/9f1d909f-de36-4e23-b1c0-25b59151a472.jpg,/radio/generic.jsp?sid=2806,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/9f1d909f-de36-4e23-b1c0-25b59151a472.jpg', 'checksum': 'b29df62c898377a9910256a4a8e506b7', 'path': 'full/ae844ac6c0736a5caa4bd6e16ed2b363f46f29e8.jpg'}]",Radio Alma 
http://resources.live24.gr/resources/images/stations/60e4b037-78db-4a03-ae86-513a809797a5.png,/radio/generic.jsp?sid=2800,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/60e4b037-78db-4a03-ae86-513a809797a5.png', 'checksum': '1ba83463b9d211d03cc19ea0ec5a086d', 'path': 'full/3bfc1b7cc9d4c94697f8058b2433dba597b3ac81.jpg'}]",Ρυθμός Greek Radio 
http://resources.live24.gr/resources/images/stations/d9bc3aa6-fdaf-49a6-9312-c529e4dcc64f.jpg,/radio/generic.jsp?sid=2807,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/d9bc3aa6-fdaf-49a6-9312-c529e4dcc64f.jpg', 'checksum': 'a3e5bdbb59ba0f50f761e62d0066ede2', 'path': 'full/4bd13c27eb815c77554df07be892f924331433f0.jpg'}]",Γαλαξίας Ράδιο 
http://resources.live24.gr/resources/images/stations/e379ed5c-dd6d-42a1-9424-233d51d2f6f2.png,/radio/generic.jsp?sid=3023,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/e379ed5c-dd6d-42a1-9424-233d51d2f6f2.png', 'checksum': 'ba39789a375409b8cb09a6e2267a948c', 'path': 'full/3af9aa1d529b6e9c0a940120b49e49a4b5bd5db1.jpg'}]",Ράδιο Δορυφόρος 
http://resources.live24.gr/resources/images/stations/c1d7d502-e3c8-46e2-aa65-45cb2794996b.jpg,/radio/generic.jsp?sid=2677,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/c1d7d502-e3c8-46e2-aa65-45cb2794996b.jpg', 'checksum': '7b58065686ff66be6e6cba4634b3e238', 'path': 'full/ce93f9d7b4239685023629e16f19a5f953c80664.jpg'}]",Ράδιο Ένα 
http://resources.live24.gr/resources/images/stations/433954cb-dc1f-46f7-b38e-419cb74ddd7d.png,/radio/generic.jsp?sid=2799,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/433954cb-dc1f-46f7-b38e-419cb74ddd7d.png', 'checksum': '29a3fd73462ad7955f71173358e23591', 'path': 'full/5c811b6125f27126b450fd9542a897069ba2c111.jpg'}]",Bavarian Greek Radio 
http://resources.live24.gr/resources/images/stations/dd0ddc47-9e73-4f8f-a91c-fb6140b62e38.png,/radio/generic.jsp?sid=2562,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/dd0ddc47-9e73-4f8f-a91c-fb6140b62e38.png', 'checksum': '73e790b98d4de0b46ea860e54a0045d5', 'path': 'full/969dabbf9e63b417a184ea8a62cdabff122ea2f0.jpg'}]",E.R.O Radio 1 
http://resources.live24.gr/resources/images/stations/86f6fae8-3da3-404c-a05b-2453ab299c97.jpg,/radio/generic.jsp?sid=3060,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/86f6fae8-3da3-404c-a05b-2453ab299c97.jpg', 'checksum': 'c7147fc35c14e3a9d5cb2bcdfed9f249', 'path': 'full/93fd5a66d06a2bd5dcf3cadaac672281b7fde3a4.jpg'}]",The Greek radio station of Australia 
http://resources.live24.gr/resources/images/stations/9f359c27-0349-40c6-8d6f-a67595017c35.png,/radio/generic.jsp?sid=2772,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/9f359c27-0349-40c6-8d6f-a67595017c35.png', 'checksum': 'c70afcf4a524f1c01db8f690ba132540', 'path': 'full/62e8b0d2432494406070827c5b35488bfaefd625.jpg'}]",Radio Symban 
http://resources.live24.gr/resources/images/stations/a87ed6ca-8abd-4a57-8fa9-3adb18ceeeff.jpg,/radio/generic.jsp?sid=2780,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/a87ed6ca-8abd-4a57-8fa9-3adb18ceeeff.jpg', 'checksum': 'f766c72783c0b27ea1123c753a826729', 'path': 'full/763243bf4c8781adebb2dbcafafb1a9d3762c08c.jpg'}]",Radio Greece Melbourne 
http://resources.live24.gr/resources/images/stations/9741335a-34d9-462e-9d26-f11a7ec7c52d.png,/radio/generic.jsp?sid=3062,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/9741335a-34d9-462e-9d26-f11a7ec7c52d.png', 'checksum': 'ad59f92f6aeadb972a6515605ecea32a', 'path': 'full/93fc5180c9be78c81241b49efedae6b6940da9c8.jpg'}]",Southern FM 
http://resources.live24.gr/resources/images/stations/1b64665b-f59b-4dc5-8c95-f406ad7598d0.jpg,/radio/generic.jsp?sid=2457,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/1b64665b-f59b-4dc5-8c95-f406ad7598d0.jpg', 'checksum': 'e9f543a1b81f65045f91e1bd23c6d665', 'path': 'full/849e0861c995d1ea92429e93d7d9323f9b4790ad.jpg'}]",Hagen Radio 
http://resources.live24.gr/resources/images/stations/5fc9b0f7-7be7-4da0-923b-0c47d6a28666.jpg,/radio/generic.jsp?sid=2809,Ροκ,"[{'url': 'http://resources.live24.gr/resources/images/stations/5fc9b0f7-7be7-4da0-923b-0c47d6a28666.jpg', 'checksum': '9cfcf5fb8a1a6f23a6cbfc5d7e0d3d2b', 'path': 'full/94181b725ce0f7c0d37f366ef4efa08fc98d11d1.jpg'}]",Radio Larrakia 
http://resources.live24.gr/resources/images/stations/a7d575e4-0081-4c5b-9c8c-033ab393c815.jpg,/radio/generic.jsp?sid=1907,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/a7d575e4-0081-4c5b-9c8c-033ab393c815.jpg', 'checksum': 'a5203bd89a383a60dc384d8cd944200f', 'path': 'full/a4ac470ba92750a4d0724b91e789ead007829109.jpg'}]",Hellenic Radio Perth 
http://resources.live24.gr/resources/images/stations/097a084d-a450-4a53-82bf-6795c81d16e8.png,/radio/generic.jsp?sid=2848,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/097a084d-a450-4a53-82bf-6795c81d16e8.png', 'checksum': '30098dfd19dfc39e5ce84fe3390d5dad', 'path': 'full/28234ab1b477f11f279f7dc7c78ca57e56b45324.jpg'}]",Free Angel Radio 
http://resources.live24.gr/resources/images/stations/acfe4380-f584-4e8a-b87f-04228534a66f.png,/radio/generic.jsp?sid=2869,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/acfe4380-f584-4e8a-b87f-04228534a66f.png', 'checksum': '479223644bf314b928081c209397ff2c', 'path': 'full/25b460acc8bd6d60ad341ab19712effdbd854154.jpg'}]",Radio 3ZZZ 
http://resources.live24.gr/resources/images/stations/191c80f1-2a2d-4fd2-a953-a8421e600a5d.gif,/radio/generic.jsp?sid=2808,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/191c80f1-2a2d-4fd2-a953-a8421e600a5d.gif', 'checksum': 'db35b29f174033479a9bf973e5332301', 'path': 'full/652dcea21303c2e009ba4c671520ed9e3550fe7c.jpg'}]",Ράδιο Γέφυρα 
http://resources.live24.gr/resources/images/stations/2c44548e-e7e4-4004-a447-bf35a0ab1042.jpg,/radio/generic.jsp?sid=2674,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/2c44548e-e7e4-4004-a447-bf35a0ab1042.jpg', 'checksum': '529a8fc12df9ed3d2d1f7144bb15345c', 'path': 'full/3511d96ed5f550c37ee45a82a5543d3abcd028f2.jpg'}]",2MM Web Radio 
http://resources.live24.gr/resources/images/stations/c6334ae2-d294-4c04-9136-8985730cf2dc.png,/radio/generic.jsp?sid=1541,Παραδοσιακά Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/c6334ae2-d294-4c04-9136-8985730cf2dc.png', 'checksum': '4b001a8ba785d35952a20b86fd4f06f5', 'path': 'full/adff459eab6fad8338960c8118a3aa97b9f6c4d6.jpg'}]",Παραδοσιακός 106.6
http://resources.live24.gr/resources/images/stations/ec561f22-1867-4303-9515-bc68aa892040.png,/radio/generic.jsp?sid=176,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/ec561f22-1867-4303-9515-bc68aa892040.png', 'checksum': '44152f57a41f492c4c15eabd7bca21e7', 'path': 'full/d41b6e70dbe9ed701615eb37709bb7f71594b595.jpg'}]",Ράδιο 69 104.4
http://resources.live24.gr/resources/images/stations/f07f490c-0188-495b-964a-20f4b7963fe6.jpg,/radio/generic.jsp?sid=1435,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/f07f490c-0188-495b-964a-20f4b7963fe6.jpg', 'checksum': 'f43e20e2d0f9ce69ec186b1fb0078a76', 'path': 'full/8771fa273ee718b55fe9469a3315798ac272ca61.jpg'}]",Λάρισα DeeJay 95.7
http://resources.live24.gr/resources/images/stations/7ca7f2ec-dd2c-44a9-820e-2d0fb82f4597.png,/radio/generic.jsp?sid=2867,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/7ca7f2ec-dd2c-44a9-820e-2d0fb82f4597.png', 'checksum': 'cd361c7aaa5c2c7004c8de4987fd66a4', 'path': 'full/d001e91a8acdb0a9c2751df32f37decc764b71fe.jpg'}]",3XY Radio Hellas 
http://resources.live24.gr/resources/images/stations/fecf8fc2-f2b5-49c2-8750-067337fecf68.png,/radio/generic.jsp?sid=179,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/fecf8fc2-f2b5-49c2-8750-067337fecf68.png', 'checksum': '7a7af66a745597594dba5b2bea4ba5fd', 'path': 'full/327a44dd700fa150be2469613dd90ac302898d91.jpg'}]",Λαϊκός 105.7
http://resources.live24.gr/resources/images/stations/001b7c0d-8552-4db5-b4b9-b4ab42b50286.jpg,/radio/generic.jsp?sid=155,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/001b7c0d-8552-4db5-b4b9-b4ab42b50286.jpg', 'checksum': 'e06a67ce24f94e0ab513da2c3064f27c', 'path': 'full/6c8d18ffd24faab4bbd75ace77324a9cc92aad56.jpg'}]",Δημοτική Ραδιοφωνία Λάρισας 93.6
http://resources.live24.gr/resources/images/stations/60cdd593-27ca-443a-a211-d8ceed2ab604.png,/radio/generic.jsp?sid=161,Θρησκευτική,"[{'url': 'http://resources.live24.gr/resources/images/stations/60cdd593-27ca-443a-a211-d8ceed2ab604.png', 'checksum': '9e53246e24bbfc55d185f99a63a2e39f', 'path': 'full/3258e53cce369a082e1b6d9a1a31c1988206ceeb.jpg'}]",Ι. Μητρ. Λαρίσης και Τυρνάβου 96.3
http://resources.live24.gr/resources/images/stations/60c8c116-2de4-48a3-b4f2-2900d1b6fc24.png,/radio/generic.jsp?sid=2507,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/60c8c116-2de4-48a3-b4f2-2900d1b6fc24.png', 'checksum': '4bb332944e08ceef30487683d833c47d', 'path': 'full/46e5171f4f189436cb6cfe2a0c54b3cad9fc05e6.jpg'}]",ΕΡΤ Λάρισας 98.3
http://resources.live24.gr/resources/images/stations/444c2b66-2137-4fdc-9c02-c68ecd2bd8ff.png,/radio/generic.jsp?sid=2503,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/444c2b66-2137-4fdc-9c02-c68ecd2bd8ff.png', 'checksum': '66deadad4159c1d0dedc99b8c3d6c005', 'path': 'full/61f5bbeb2eef1a28acfb782c881060f3d607b616.jpg'}]",Ράδιο TRT 95.1
http://resources.live24.gr/resources/images/stations/847ffe58-f974-45cf-9ae1-4ea841840879.png,/radio/generic.jsp?sid=158,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/847ffe58-f974-45cf-9ae1-4ea841840879.png', 'checksum': 'ce87b3dd556d2a3da405dd32c2f2ac0d', 'path': 'full/7c775849bcad84a8b7ce68e1133099d6c1a556a7.jpg'}]",Vibe FM 95.4
http://resources.live24.gr/resources/images/stations/d78ece41-984c-43c0-a768-397c4b452cd8.png,/radio/generic.jsp?sid=157,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/d78ece41-984c-43c0-a768-397c4b452cd8.png', 'checksum': 'd981d9a37aa2c5ac3da4ebed4aa16eb6', 'path': 'full/f57dd94f7126104a92d664a4cce703b458f09be4.jpg'}]",Αγιά 94.2
http://resources.live24.gr/resources/images/stations/192123b2-7fbc-4ed5-96ab-7ac648c6614d.png,/radio/generic.jsp?sid=147,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/192123b2-7fbc-4ed5-96ab-7ac648c6614d.png', 'checksum': '1432c981abde0468db972d118fed6f35', 'path': 'full/f469c13ac2a0e50585d73e64c8d323c85f457bb5.jpg'}]",Sport News 90.1
http://resources.live24.gr/resources/images/stations/04886eaf-c3ed-4db0-b310-a563973b7a4b.png,/radio/generic.jsp?sid=149,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/04886eaf-c3ed-4db0-b310-a563973b7a4b.png', 'checksum': '3ba62e1c044f302286705cd0eff18d8f', 'path': 'full/dab68c0f17c418afc71aa60dd83ed48d3061cfe8.jpg'}]",NRG 91
http://resources.live24.gr/resources/images/stations/5b3c4bbb-f3ee-4213-896c-5de9cad81df4.jpg,/radio/generic.jsp?sid=1632,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/5b3c4bbb-f3ee-4213-896c-5de9cad81df4.jpg', 'checksum': '1592e57a7bd53b6daca346a89ff2cd0a', 'path': 'full/6f0f9adef23c724a0ef66435b5323b63091de293.jpg'}]",Power FM 93.2
http://resources.live24.gr/resources/images/stations/18cecac6-2a61-4351-8e74-2a5052a253cb.jpg,/radio/generic.jsp?sid=156,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/18cecac6-2a61-4351-8e74-2a5052a253cb.jpg', 'checksum': 'e61ec3b0b75168e8d0101677fdd26597', 'path': 'full/063e8588a5fed4e8ccad07de3745d3ca8d68b855.jpg'}]",Best Radio 93.9
http://resources.live24.gr/resources/images/stations/0b0ca7a4-1e6b-49a3-80c1-458a26cbde71.png,/radio/generic.jsp?sid=164,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/0b0ca7a4-1e6b-49a3-80c1-458a26cbde71.png', 'checksum': 'ac2b9556801227428929eb21edb4af84', 'path': 'full/2dfcd930a399fb9e9890e43cd00f0bc18fcc72e7.jpg'}]",Astra FM 97.3
http://resources.live24.gr/resources/images/stations/f69c6773-f644-4279-a749-ae46dd2c8a42.png,/radio/generic.jsp?sid=173,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/f69c6773-f644-4279-a749-ae46dd2c8a42.png', 'checksum': 'f7a6af0ec06be084e967199f84e24e79', 'path': 'full/01694d283669143ce7c87f842bc0c2c75405a744.jpg'}]",Scanner FM 102.2
http://resources.live24.gr/resources/images/stations/425674c5-0c24-4335-a2fa-0f491bd51e85.png,/radio/generic.jsp?sid=2218,'Εντεχνα,"[{'url': 'http://resources.live24.gr/resources/images/stations/425674c5-0c24-4335-a2fa-0f491bd51e85.png', 'checksum': '32cf750a1adf299647a98ff9face61df', 'path': 'full/d8fb75c574d2e25b87d1651748a22c5ef5367e95.jpg'}]",ΑΕΛ Radio 104.8
http://resources.live24.gr/resources/images/stations/e51ac720-9819-4d88-9399-deb516b2ca43.png,/radio/generic.jsp?sid=183,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/e51ac720-9819-4d88-9399-deb516b2ca43.png', 'checksum': 'ff0c3a152a20a9a63d3a0f783b6e8342', 'path': 'full/9c728bb73d7c7fda6c3614967ec88cccfc464f47.jpg'}]",Avanti FM 107.6
http://resources.live24.gr/resources/images/stations/a18e239d-6b0b-4c10-88ce-1155be6ca32f.jpg,/radio/generic.jsp?sid=2510,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/a18e239d-6b0b-4c10-88ce-1155be6ca32f.jpg', 'checksum': '90f7b76dc623d3f60e9fb8cf0577d592', 'path': 'full/63ce8046193d3ced2042ab36b170a01bf8876d6e.jpg'}]",ΕΡΤ Ορεστιάδας 103.5
http://resources.live24.gr/resources/images/stations/5f3d57a1-4216-4fa3-8dca-3e41115cc7a7.png,/radio/generic.jsp?sid=1531,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/5f3d57a1-4216-4fa3-8dca-3e41115cc7a7.png', 'checksum': '9edb4fb5564e8d38b49ddb7ef0b450ad', 'path': 'full/a84814c651523cdc029ff0fdc81e37281200263e.jpg'}]",Sky FM 100.7
http://resources.live24.gr/resources/images/stations/b9141930-b94d-4683-9cb6-ac198d43be3c.jpg,/radio/generic.jsp?sid=1405,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/b9141930-b94d-4683-9cb6-ac198d43be3c.jpg', 'checksum': 'b17b302c9675298f22185ab712196641', 'path': 'full/774a6ecf9a6ed86611bdf9fbda947952aa31d9d1.jpg'}]",Ρυθμός FM 106
http://resources.live24.gr/resources/images/stations/6e6ee55e-900c-4f45-9ffc-cd9ffd1233dc.jpg,/radio/generic.jsp?sid=39,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/6e6ee55e-900c-4f45-9ffc-cd9ffd1233dc.jpg', 'checksum': 'e8adf689ee5df1f621adfc0fbd6c2311', 'path': 'full/5371916bf33842501b8c61e6d51e328f8a8a56b9.jpg'}]",Mad Radio 107
http://resources.live24.gr/resources/images/stations/0479236a-2e30-4c36-89f6-2a45ed4b5756.png,/radio/generic.jsp?sid=77,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/0479236a-2e30-4c36-89f6-2a45ed4b5756.png', 'checksum': '1dc93ee9af8daffc2baf20f6d91e234d', 'path': 'full/2801277b903582756177a9257cab0f9bad8b686f.jpg'}]",Όμορφη Πόλη 89.9
http://resources.live24.gr/resources/images/stations/a5c47799-b115-4944-a14a-90a4d359caf6.png,/radio/generic.jsp?sid=20,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/a5c47799-b115-4944-a14a-90a4d359caf6.png', 'checksum': '81ae911da82ee695c7585c936c53b00c', 'path': 'full/548f850d40bf12a81bdeadb05ca14593e09a1247.jpg'}]",Μεθόριος 96.0
http://resources.live24.gr/resources/images/stations/78b03f52-31fb-4795-a4fe-1df0019e16e0.png,/radio/generic.jsp?sid=100,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/78b03f52-31fb-4795-a4fe-1df0019e16e0.png', 'checksum': '14f1037aaeeb5d35d0ef0b0f47fe0da0', 'path': 'full/2fd12d680661c1a3d38d092d1a2c0a02bf208413.jpg'}]",Μελωδικός 105.7
http://resources.live24.gr/resources/images/stations/9a65e075-0221-4daf-b983-026014973cdd.png,/radio/generic.jsp?sid=1534,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/9a65e075-0221-4daf-b983-026014973cdd.png', 'checksum': 'c468fddad0164a5e19dc610df5d4793d', 'path': 'full/fdf94eeab04cba204956aab2dffd9fa91f143999.jpg'}]",Ράδιο Ξάνθη 93.5
